amount_of_labeled_dataset,least_confidence,margin,ratio_of_confidence,entropy,random
128,0.10013999999999998,0.09994,0.10498,0.10261999999999998,0.10555999999999999
256,0.09944,0.10016,0.10128,0.09792000000000001,0.10251999999999999
384,0.1049,0.10512000000000002,0.09776,0.10107999999999999,0.10299999999999998
512,0.10291999999999998,0.09953999999999999,0.09767999999999999,0.10328,0.10156000000000001
640,0.09797999999999998,0.09775999999999999,0.09949999999999999,0.1061,0.1021
768,0.10374000000000001,0.09906,0.09772,0.10095999999999998,0.10369999999999999
896,0.09889999999999999,0.09703999999999999,0.09813999999999998,0.10173999999999998,0.10184
1024,0.09925999999999999,0.09703999999999999,0.09889999999999999,0.10013999999999998,0.09996
1152,0.10067999999999999,0.10067999999999999,0.10436000000000001,0.10015999999999999,0.10873999999999999
1280,0.10103999999999999,0.09766,0.09827999999999999,0.10478000000000001,0.10742
1408,0.10015999999999999,0.10251999999999999,0.10076,0.10137999999999998,0.11506000000000001
1536,0.10824,0.11103999999999999,0.10347999999999999,0.1028,0.11312
1664,0.10162,0.11282,0.10202000000000003,0.10137999999999998,0.12047999999999999
1792,0.10759999999999999,0.1167,0.11177999999999999,0.10147999999999999,0.12422
1920,0.10655999999999999,0.12716,0.11938000000000001,0.10325999999999999,0.13382
2048,0.12046000000000001,0.13394,0.12418000000000003,0.11392,0.13706000000000002
2176,0.11861999999999999,0.1376,0.12892,0.12522000000000003,0.14211999999999997
2304,0.12808,0.13587999999999997,0.13162000000000001,0.12451999999999999,0.14236000000000001
2432,0.1275,0.13910000000000003,0.1315,0.1291,0.14443999999999999
2560,0.12724,0.14228,0.1354,0.12896000000000002,0.14614000000000002
2688,0.12586,0.14176,0.13662000000000002,0.12974000000000002,0.14703999999999998
2816,0.13136,0.14468,0.14006,0.13854,0.14764000000000002
2944,0.13209999999999997,0.14509999999999998,0.14364,0.14121999999999998,0.14906000000000003
3072,0.13643999999999998,0.14966000000000002,0.14520000000000002,0.15100000000000002,0.14950000000000002
3200,0.1423,0.1491,0.1476,0.15344,0.14998000000000003
3328,0.15208,0.1521,0.1513,0.16318000000000002,0.15010000000000004
3456,0.15984,0.15463999999999997,0.15131999999999998,0.1621,0.15
3584,0.16668,0.1575,0.15658,0.17226,0.15230000000000002
3712,0.17276,0.16153999999999996,0.15752000000000002,0.17529999999999998,0.15306
3840,0.17356,0.16476,0.16333999999999999,0.18572,0.15289999999999998
3968,0.17994000000000002,0.16958,0.16726000000000002,0.18726000000000004,0.15467999999999998
4096,0.18954,0.17438,0.17278,0.18856,0.15466000000000002
4224,0.1901,0.18317999999999998,0.17846,0.1989,0.15733999999999998
4352,0.19364,0.1887,0.18648,0.20185999999999998,0.15977999999999998
4480,0.20026000000000002,0.19378,0.19133999999999998,0.20140000000000002,0.16216
4608,0.2043,0.19856,0.19848,0.20448,0.16602
4736,0.20234000000000002,0.20724,0.20301999999999998,0.20778,0.17038
4864,0.20676,0.21084,0.20665999999999998,0.21245999999999995,0.1738
4992,0.21334,0.21425999999999998,0.20808,0.21518,0.17901999999999996
5120,0.21517999999999998,0.21591999999999997,0.21654000000000004,0.21602000000000002,0.18701999999999996
5248,0.21671999999999997,0.21764,0.22043999999999997,0.21786,0.19048000000000004
5376,0.21765999999999996,0.22186,0.22434000000000004,0.22313999999999998,0.19344
5504,0.21768,0.22222,0.22225999999999996,0.22128,0.19946000000000003
5632,0.22033999999999998,0.22598000000000001,0.22464,0.22692,0.20407999999999998
5760,0.22654000000000002,0.225,0.22624,0.22634000000000004,0.20368
5888,0.22432,0.22633999999999999,0.22498,0.22778,0.21284
6016,0.23024,0.22658,0.2277,0.22591999999999998,0.21266
6144,0.22838000000000003,0.22922000000000003,0.23084000000000002,0.22808,0.2109
6272,0.22818,0.22915999999999997,0.23249999999999998,0.23156,0.22006
6400,0.22877999999999998,0.22603999999999996,0.23621999999999996,0.23536,0.21480000000000002
6528,0.22746000000000005,0.23160000000000003,0.23238000000000003,0.23453999999999997,0.2203
6656,0.22999999999999998,0.23048000000000002,0.23443999999999998,0.24186000000000002,0.22384000000000004
6784,0.2354,0.23211999999999997,0.23746,0.24182,0.22350000000000003
6912,0.23372000000000007,0.23393999999999998,0.23615999999999998,0.24028,0.22606
7040,0.23772,0.23602000000000004,0.23796,0.24564,0.22550000000000003
7168,0.23521999999999998,0.23595999999999995,0.23752,0.24704,0.22662
7296,0.23679999999999998,0.24040000000000003,0.23864000000000002,0.2407,0.23006000000000001
7424,0.24306,0.23654000000000003,0.24108000000000002,0.24862,0.23120000000000002
7552,0.24458000000000002,0.23907999999999996,0.24177999999999997,0.25274,0.23362
7680,0.24211999999999997,0.24045999999999998,0.24213999999999997,0.25904000000000005,0.2326
7808,0.24731999999999998,0.23706,0.24054000000000003,0.25118,0.23094
7936,0.24396,0.24172,0.24355999999999994,0.25354,0.23490000000000003
8064,0.24944000000000002,0.24162,0.24454000000000004,0.26124,0.23424
8192,0.25074,0.24647999999999998,0.24566,0.26174,0.23704
8320,0.25072,0.24568000000000004,0.24566,0.26268,0.23576000000000003
8448,0.25462,0.2447,0.24617999999999998,0.25918,0.24032
8576,0.25539999999999996,0.24825999999999998,0.24820000000000003,0.26668000000000003,0.24094
8704,0.25048,0.24854000000000004,0.25429999999999997,0.26542,0.24136000000000002
8832,0.25946,0.246,0.25206,0.26992000000000005,0.24444
8960,0.25581999999999994,0.2537600000000001,0.2512,0.26899999999999996,0.24427999999999997
9088,0.25742000000000004,0.25342000000000003,0.25336,0.26366,0.24445999999999998
9216,0.25806,0.25214,0.25886000000000003,0.27118000000000003,0.24516
9344,0.26317999999999997,0.25454,0.25892,0.28081999999999996,0.24806000000000003
9472,0.2639600000000001,0.25603999999999993,0.25786,0.27368000000000003,0.25017999999999996
9600,0.26971999999999996,0.25622,0.2596,0.27555999999999997,0.24924
9728,0.26404000000000005,0.25408,0.26596000000000003,0.27616,0.2506
9856,0.27049999999999996,0.26302,0.26332,0.28158,0.2536
9984,0.27274000000000004,0.2582,0.26684,0.27826,0.2582
10112,0.27447999999999995,0.26402000000000003,0.27112,0.28416,0.25773999999999997
10240,0.27102,0.26339999999999997,0.271,0.28506,0.25410000000000005
10368,0.27934000000000003,0.26476,0.27226000000000006,0.28701999999999994,0.25904000000000005
10496,0.27998,0.2695199999999999,0.26908000000000004,0.29032,0.25834
10624,0.27793999999999996,0.26748000000000005,0.2746799999999999,0.28668,0.26176000000000005
10752,0.28322,0.2699,0.2769400000000001,0.28847999999999996,0.26914
10880,0.27949999999999997,0.27277999999999997,0.27180000000000004,0.29402,0.26492
11008,0.28388,0.27308000000000004,0.27881999999999996,0.29862,0.26624
11136,0.28262,0.27253999999999995,0.2753,0.29948,0.26993999999999996
11264,0.29072,0.27337999999999996,0.2786,0.2948,0.26888
11392,0.28964,0.28031999999999996,0.28224,0.2952,0.27794
11520,0.29006,0.2805399999999999,0.27515999999999996,0.2957,0.27359999999999995
11648,0.29002,0.28030000000000005,0.28362,0.2996599999999999,0.27590000000000003
11776,0.28585999999999995,0.278,0.28482,0.29798,0.2725000000000001
11904,0.28612000000000004,0.27654000000000006,0.28490000000000004,0.29812,0.27054
12032,0.29534,0.28344,0.28879999999999995,0.30291999999999997,0.28098
12160,0.29278000000000004,0.28246,0.28874,0.30314,0.28247999999999995
12288,0.29628000000000004,0.2847,0.29236,0.30222,0.28144
12416,0.29652,0.286,0.28673999999999994,0.30406000000000005,0.27866
12544,0.29932000000000003,0.29216,0.29296,0.3029,0.28618
12672,0.29943999999999993,0.28188,0.2855,0.30506,0.2884999999999999
12800,0.30394,0.28938,0.28312000000000004,0.30324,0.28782
